[0.001, 0.8723642722513459, 0.6422650554773244, 0.5719261199603796]	0.4824 	0.3316 	0.2628 	0.2169 	0.1825 	0.1584 	0.1426 	0.1288 	0.1185 	0.1097 	
[0.1, 0.6, 0.659512070949375, 0.6114508355317845]	0.0908 	0.0540 	0.0487 	0.0476 	0.0399 	0.0384 	0.0340 	0.0324 	0.0311 	0.0305 	
[0.001, 0.9, 0.7, 0.2]	0.3512 	0.2432 	0.1879 	0.1539 	0.1301 	0.1152 	0.1036 	0.0950 	0.0875 	0.0825 	
[0.05150214062930988, 0.8760780846061637, 0.4465196049381297, 0.5021027379490511]	0.0545 	0.0424 	0.0370 	0.0336 	0.0326 	0.0341 	0.0311 	0.0312 	0.0320 	0.0267 	
[0.001, 0.6452036399144954, 0.4560879120432834, 0.2]	0.4976 	0.3525 	0.3065 	0.2722 	0.2516 	0.2340 	0.2203 	0.2085 	0.1936 	0.1834 	
[0.029584318525252024, 0.6968594782207377, 0.3969499630358519, 0.6522831699528802]	0.1018 	0.0633 	0.0567 	0.0457 	0.0427 	0.0370 	0.0372 	0.0342 	0.0339 	0.0320 	
[0.028633581007046032, 0.7043347373721343, 0.2, 0.44898240682352536]	0.0931 	0.0603 	0.0509 	0.0402 	0.0375 	0.0352 	0.0316 	0.0304 	0.0273 	0.0290 	
[0.057462434724141385, 0.6160790843834582, 0.2279043174145185, 0.2]	0.0711 	0.0493 	0.0431 	0.0367 	0.0296 	0.0323 	0.0274 	0.0352 	0.0310 	0.0301 	
[0.05367233111463538, 0.8398182054898338, 0.6002989469613997, 0.25927389971263326]	0.0573 	0.0425 	0.0332 	0.0305 	0.0305 	0.0292 	0.0306 	0.0279 	0.0250 	0.0237 	
[0.013529075254561387, 0.7379532002785718, 0.29909285474212605, 0.23497463057469833]	0.1367 	0.0840 	0.0632 	0.0529 	0.0439 	0.0408 	0.0369 	0.0336 	0.0318 	0.0317 	
[0.09897586410203753, 0.8326149211509583, 0.652291487687157, 0.3238916649657528]	0.0613 	0.0447 	0.0361 	0.0323 	0.0336 	0.0307 	0.0301 	0.0294 	0.0242 	0.0262 	
[0.01564881635632477, 0.6778798864593252, 0.6690328219965591, 0.5818912523445859]	0.1685 	0.1036 	0.0809 	0.0713 	0.0626 	0.0566 	0.0517 	0.0474 	0.0458 	0.0424 	
[0.01349582941690688, 0.8999655138091246, 0.6290914520280207, 0.3205708571203972]	0.0834 	0.0549 	0.0435 	0.0372 	0.0332 	0.0304 	0.0315 	0.0277 	0.0262 	0.0259 	
[0.1, 0.6152652563171346, 0.5713710220076339, 0.6839158702592282]	0.0827 	0.0559 	0.0479 	0.0425 	0.0443 	0.0365 	0.0360 	0.0332 	0.0383 	0.0309 	
[0.0026525749007963837, 0.9, 0.2, 0.2]	0.1862 	0.1175 	0.0851 	0.0678 	0.0597 	0.0533 	0.0504 	0.0438 	0.0434 	0.0396 	
[0.001, 0.7266042338857968, 0.27482756241589407, 0.23571636185268266]	0.4277 	0.3081 	0.2602 	0.2281 	0.2070 	0.1894 	0.1758 	0.1631 	0.1534 	0.1462 	
[0.09538457249336109, 0.6, 0.6191824225805218, 0.20435558303401036]	0.0692 	0.0444 	0.0376 	0.0322 	0.0306 	0.0263 	0.0267 	0.0261 	0.0273 	0.0241 	
[0.001, 0.8389042033071064, 0.2408495852406085, 0.25959062517071496]	0.3266 	0.2412 	0.1995 	0.1764 	0.1565 	0.1431 	0.1315 	0.1197 	0.1106 	0.1046 	
