[0.1, 0.9, 0.28640164298171333, 0.5256570449341834]	0.9828	0.9829	0.9871	0.9875	0.9861	0.9887	0.9886	0.9882	0.9892	0.9904	
[0.1, 0.742388815836858, 0.5250422216012635, 0.4732374630557394]	0.9807	0.9874	0.9843	0.9871	0.9891	0.9893	0.9903	0.9891	0.9908	0.9922	
[0.001, 0.6611334941096308, 0.3064380938578729, 0.6089252157065165]	0.8600	0.8977	0.9115	0.9188	0.9273	0.9319	0.9368	0.9394	0.9416	0.9466	
[0.06570341438055038, 0.8171055912971497, 0.28545713424682617, 0.5641331076622009]	0.9781	0.9853	0.9869	0.9885	0.9892	0.9888	0.9891	0.9913	0.9903	0.9913	
[0.09209698236761275, 0.750005341855898, 0.3620282097001302, 0.7]	0.9783	0.9835	0.9853	0.9865	0.9867	0.9881	0.9870	0.9865	0.9894	0.9894	
[0.014159302624462328, 0.6000027110130279, 0.45505052222473696, 0.7]	0.9464	0.9641	0.9719	0.9755	0.9771	0.9803	0.9820	0.9833	0.9847	0.9845	
[0.019881646089870617, 0.8540003054896931, 0.31759098356982113, 0.475710613155703]	0.9754	0.9818	0.9849	0.9873	0.9877	0.9894	0.9898	0.9892	0.9896	0.9910	
[0.0745907542135995, 0.8205548763534554, 0.406582163774601, 0.4039034338262965]	0.9828	0.9861	0.9881	0.9892	0.9890	0.9885	0.9901	0.9903	0.9904	0.9919	
[0.03866126732143981, 0.9, 0.567949652446465, 0.2669731493524744]	0.9811	0.9871	0.9881	0.9887	0.9903	0.9914	0.9895	0.9905	0.9899	0.9916	
[0.1, 0.8351215182705057, 0.2420249435388242, 0.5902487967626799]	0.9806	0.9837	0.9853	0.9864	0.9885	0.9909	0.9899	0.9901	0.9900	0.9920	
[0.06854970623396131, 0.6, 0.6262627943194337, 0.2941054737645551]	0.9776	0.9828	0.9865	0.9883	0.9891	0.9887	0.9899	0.9910	0.9910	0.9919	
[0.008619827752188513, 0.8588263632749583, 0.3770260348458053, 0.4502377758975731]	0.9609	0.9746	0.9807	0.9838	0.9850	0.9866	0.9862	0.9880	0.9890	0.9891	
[0.09192012365001787, 0.8128720573110465, 0.533328096054501, 0.5965754207861623]	0.9785	0.9843	0.9854	0.9874	0.9869	0.9889	0.9897	0.9901	0.9896	0.9887	
[0.039395863734376715, 0.6, 0.5390813832525171, 0.2890715322062185]	0.9701	0.9811	0.9849	0.9852	0.9879	0.9889	0.9886	0.9895	0.9908	0.9901	
[0.008414523714548344, 0.6, 0.20448434218929706, 0.4537698250122525]	0.9315	0.9520	0.9629	0.9686	0.9725	0.9757	0.9783	0.9798	0.9809	0.9824	
[0.09547292309182742, 0.775611325667129, 0.3650793342853029, 0.23389782061403483]	0.9830	0.9870	0.9872	0.9889	0.9887	0.9892	0.9909	0.9899	0.9902	0.9905	
[0.1, 0.6, 0.6474529776496573, 0.3927147927294042]	0.9765	0.9848	0.9863	0.9880	0.9885	0.9891	0.9897	0.9899	0.9905	0.9912	
[0.020977350041820404, 0.9, 0.23588133193310074, 0.2936394129314777]	0.9796	0.9862	0.9874	0.9895	0.9892	0.9902	0.9900	0.9908	0.9918	0.9920	
[0.1, 0.9, 0.6157341935112627, 0.554950125050728]	0.9761	0.9792	0.9822	0.9825	0.9843	0.9860	0.9889	0.9897	0.9886	0.9870	
[0.1, 0.9, 0.2509121800096516, 0.6048946463067095]	0.9790	0.9833	0.9851	0.9872	0.9872	0.9871	0.9888	0.9876	0.9878	0.9877	
[0.1, 0.6, 0.7, 0.642830675787617]	0.9742	0.9799	0.9833	0.9850	0.9877	0.9877	0.9869	0.9880	0.9887	0.9856	
[0.07514175772666931, 0.8893942832946777, 0.5954112410545349, 0.6475447416305542]	0.9772	0.9821	0.9859	0.9810	0.9859	0.9870	0.9868	0.9870	0.9885	0.9884	
[0.03645209670801723, 0.7253781014635102, 0.21846031250929324, 0.7]	0.9730	0.9815	0.9843	0.9867	0.9860	0.9881	0.9882	0.9878	0.9884	0.9898	
[0.049831988349002744, 0.7085815643417126, 0.3543830818839398, 0.2]	0.9802	0.9850	0.9868	0.9887	0.9889	0.9901	0.9900	0.9899	0.9906	0.9899	
[0.1, 0.8389762456317065, 0.48132982540743807, 0.2]	0.9825	0.9854	0.9885	0.9894	0.9892	0.9916	0.9896	0.9905	0.9919	0.9908	
[0.02731026902289033, 0.8321001647479638, 0.6225270686115957, 0.23697465000472515]	0.9780	0.9837	0.9873	0.9872	0.9892	0.9897	0.9902	0.9908	0.9909	0.9916	
[0.001, 0.7074800873767069, 0.25158263569328154, 0.2678686715058623]	0.8800	0.9099	0.9218	0.9307	0.9379	0.9414	0.9464	0.9493	0.9515	0.9557	
[0.06566452980041504, 0.8616527915000916, 0.5384368300437927, 0.2259787768125534]	0.9821	0.9886	0.9892	0.9900	0.9902	0.9911	0.9908	0.9919	0.9912	0.9910	
[0.001, 0.7691819390443643, 0.6562733615224392, 0.6157360074863898]	0.8414	0.8912	0.9112	0.9245	0.9333	0.9402	0.9450	0.9480	0.9509	0.9531	
[0.07724100399363545, 0.7591517581676881, 0.2, 0.5101785180791775]	0.9805	0.9858	0.9876	0.9895	0.9896	0.9892	0.9899	0.9911	0.9917	0.9915	
[0.001, 0.8430625681229983, 0.7, 0.4780962349550734]	0.8640	0.9036	0.9206	0.9304	0.9383	0.9462	0.9501	0.9539	0.9574	0.9608	
[0.011258027399316809, 0.6, 0.7, 0.6960184699295251]	0.9326	0.9542	0.9637	0.9679	0.9724	0.9753	0.9782	0.9793	0.9800	0.9810	
[0.001, 0.6648876543355299, 0.2, 0.537411584660726]	0.8697	0.9048	0.9199	0.9258	0.9306	0.9347	0.9380	0.9402	0.9435	0.9451	
[0.07321286497857611, 0.7875740772409541, 0.6075608919916281, 0.5992149277465679]	0.9779	0.9813	0.9844	0.9867	0.9875	0.9889	0.9875	0.9905	0.9873	0.9892	
[0.001, 0.7142911118916675, 0.20917119202251297, 0.4322777920632528]	0.8763	0.9051	0.9188	0.9276	0.9351	0.9390	0.9420	0.9454	0.9471	0.9509	
[0.09934242605768591, 0.6, 0.6403144538117884, 0.21893714634394879]	0.9793	0.9859	0.9870	0.9891	0.9890	0.9911	0.9903	0.9918	0.9906	0.9916	
[0.062265155784903894, 0.7600014103158141, 0.4256787631778652, 0.7]	0.9747	0.9831	0.9841	0.9850	0.9875	0.9888	0.9880	0.9902	0.9905	0.9895	
[0.1, 0.9, 0.5652561303312716, 0.6411889094968066]	0.9735	0.9777	0.9829	0.9853	0.9844	0.9854	0.9844	0.9856	0.9864	0.9875	
[0.07985586848570127, 0.7703267250075189, 0.39960764543711064, 0.4273015446282751]	0.9835	0.9863	0.9882	0.9891	0.9896	0.9905	0.9906	0.9904	0.9899	0.9910	
[0.08878351669819834, 0.9, 0.4010773672076485, 0.27557149012502435]	0.9836	0.9844	0.9900	0.9901	0.9891	0.9898	0.9914	0.9916	0.9907	0.9909	
[0.018480038155510036, 0.6, 0.46166121029771123, 0.654759837566517]	0.9510	0.9692	0.9748	0.9782	0.9816	0.9812	0.9842	0.9842	0.9870	0.9857	
[0.03989954398651782, 0.7050809184640863, 0.4689560947505333, 0.7]	0.9661	0.9791	0.9815	0.9833	0.9847	0.9863	0.9868	0.9874	0.9869	0.9887	
[0.001, 0.6, 0.5676104820724839, 0.2565335112419108]	0.8423	0.8883	0.9007	0.9105	0.9154	0.9222	0.9266	0.9302	0.9334	0.9365	
[0.09277739741149879, 0.7310881963142697, 0.7, 0.5510325112160559]	0.9750	0.9834	0.9837	0.9857	0.9881	0.9877	0.9890	0.9887	0.9891	0.9884	
[0.007880697302738921, 0.6865007882905269, 0.2, 0.5321985648116734]	0.9296	0.9505	0.9609	0.9686	0.9732	0.9764	0.9790	0.9819	0.9834	0.9837	
[0.020136757100385268, 0.7813232747098935, 0.47086265172765424, 0.7]	0.9655	0.9743	0.9807	0.9831	0.9849	0.9858	0.9857	0.9861	0.9877	0.9884	
[0.001, 0.8107630336781078, 0.5713470959011171, 0.31992893236185477]	0.8831	0.9090	0.9178	0.9293	0.9352	0.9397	0.9447	0.9498	0.9552	0.9576	
[0.001, 0.6, 0.47732304056656766, 0.26470450153593683]	0.8287	0.8884	0.9063	0.9175	0.9256	0.9314	0.9375	0.9418	0.9448	0.9483	
