[0.09682041540377817, 0.657323629027424, 0.6993235625385197, 0.6460622690288773]	0.0751 	0.0581 	0.0515 	0.0453 	0.0421 	0.0390 	0.0433 	0.0373 	0.0369 	0.0338 	
[0.047315344916029914, 0.8213740067757415, 0.6266701539920184, 0.6429806749159586]	0.0733 	0.0579 	0.0479 	0.0436 	0.0409 	0.0377 	0.0361 	0.0329 	0.0386 	0.0332 	
[0.08404891526369739, 0.7279070266482235, 0.3226498271222478, 0.5674939512452057]	0.0751 	0.0470 	0.0517 	0.0348 	0.0377 	0.0312 	0.0324 	0.0270 	0.0286 	0.0288 	
[0.005863647826549036, 0.8497679999642136, 0.3109704440134742, 0.21864944716222878]	0.1423 	0.0886 	0.0675 	0.0574 	0.0523 	0.0447 	0.0427 	0.0374 	0.0376 	0.0350 	
[0.06463038620167652, 0.7901529471398008, 0.3661525324982132, 0.5386640656433963]	0.0572 	0.0439 	0.0389 	0.0311 	0.0306 	0.0303 	0.0281 	0.0248 	0.0294 	0.0284 	
[0.042827599414443626, 0.870263379130383, 0.6434665972472119, 0.6547465987363617]	0.0837 	0.0572 	0.0514 	0.0482 	0.0413 	0.0396 	0.0423 	0.0372 	0.0343 	0.0354 	
[0.03760312529214185, 0.7358143414332055, 0.4131337936244882, 0.44504037966756915]	0.0786 	0.0542 	0.0486 	0.0372 	0.0353 	0.0322 	0.0312 	0.0299 	0.0294 	0.0289 	
[0.09014928614675707, 0.7564222748053426, 0.3504260779339836, 0.42909511437239445]	0.0551 	0.0394 	0.0358 	0.0329 	0.0288 	0.0293 	0.0256 	0.0270 	0.0292 	0.0265 	
[0.00470302375162391, 0.6366505435800359, 0.6145929923286102, 0.41764957390770097]	0.3347 	0.2406 	0.1879 	0.1522 	0.1288 	0.1108 	0.0999 	0.0899 	0.0823 	0.0762 	
[0.07061061808565079, 0.7772632031379849, 0.5216246714714549, 0.3456000509729146]	0.0567 	0.0387 	0.0331 	0.0305 	0.0285 	0.0251 	0.0254 	0.0292 	0.0252 	0.0241 	
[0.006875016360453837, 0.8914292104538017, 0.3624800629029795, 0.3442879816770875]	0.1182 	0.0710 	0.0543 	0.0458 	0.0396 	0.0368 	0.0314 	0.0307 	0.0313 	0.0272 	
[0.06112093486081385, 0.7269706000699167, 0.2742688499092963, 0.6707186058930541]	0.0711 	0.0536 	0.0432 	0.0358 	0.0320 	0.0338 	0.0338 	0.0302 	0.0301 	0.0301 	
[0.026324865019563794, 0.7744101527790792, 0.2680687836147267, 0.3269246711796543]	0.0876 	0.0540 	0.0429 	0.0363 	0.0373 	0.0320 	0.0294 	0.0288 	0.0288 	0.0288 	
[0.07139824808405866, 0.8050798251340812, 0.44661168862184875, 0.25091699580261034]	0.0588 	0.0412 	0.0337 	0.0311 	0.0275 	0.0275 	0.0333 	0.0263 	0.0272 	0.0261 	
[0.0537252831722603, 0.8249421863282714, 0.5596918652730674, 0.46778732943458756]	0.0755 	0.0485 	0.0404 	0.0372 	0.0342 	0.0315 	0.0272 	0.0295 	0.0268 	0.0278 	
[0.09648693745382654, 0.8429437657622805, 0.6970072929499809, 0.4981830052096902]	0.0694 	0.0525 	0.0394 	0.0410 	0.0388 	0.0383 	0.0377 	0.0340 	0.0302 	0.0334 	
[0.0029663242329955233, 0.6492990943185879, 0.3287046877884189, 0.5249622401218099]	0.3311 	0.2435 	0.1973 	0.1691 	0.1449 	0.1270 	0.1142 	0.1025 	0.0940 	0.0870 	
