[0.06057838170570884, 0.6607404215109168, 0.23019912171348123, 0.2622313908636494]	0.9805	0.9856	0.9890	0.9890	0.9894	0.9895	0.9904	0.9913	0.9915	0.9926	
[0.03771106841812513, 0.7964953924461312, 0.2249737181198817, 0.20313072803750032]	0.9779	0.9854	0.9893	0.9906	0.9898	0.9889	0.9898	0.9908	0.9915	0.9912	
[0.042554618454834506, 0.8451197517357482, 0.39615799012034214, 0.26552895296201073]	0.9804	0.9866	0.9889	0.9893	0.9909	0.9904	0.9908	0.9916	0.9916	0.9914	
[0.021953111536861976, 0.6693568042908422, 0.541006483512235, 0.42565729653800877]	0.9669	0.9769	0.9811	0.9846	0.9839	0.9878	0.9871	0.9886	0.9883	0.9888	
[0.03399313887915934, 0.7388032262435332, 0.5259898161412007, 0.451776197445431]	0.9742	0.9828	0.9842	0.9878	0.9889	0.9892	0.9905	0.9913	0.9914	0.9907	
[0.0729210695661226, 0.7405291387138164, 0.6592581659984569, 0.6749394889624645]	0.9769	0.9797	0.9839	0.9827	0.9877	0.9881	0.9884	0.9890	0.9895	0.9893	
[0.02044407999692417, 0.7469156029258904, 0.644818886983477, 0.3418710738883478]	0.9639	0.9760	0.9823	0.9838	0.9855	0.9863	0.9883	0.9882	0.9879	0.9886	
[0.027668142879687267, 0.8530473602338384, 0.6348474504751748, 0.5441682447148879]	0.9723	0.9834	0.9861	0.9850	0.9867	0.9880	0.9878	0.9892	0.9892	0.9892	
[0.004481295697245084, 0.6547547396527884, 0.6479148080731465, 0.2615400100247162]	0.9208	0.9448	0.9560	0.9640	0.9680	0.9709	0.9735	0.9759	0.9774	0.9789	
[0.05012170627018136, 0.8621733060195267, 0.5100886225480501, 0.4352599929486456]	0.9809	0.9878	0.9880	0.9886	0.9906	0.9886	0.9905	0.9899	0.9906	0.9917	
[0.1, 0.9, 0.5294911930141646, 0.2]	0.9826	0.9863	0.9887	0.9862	0.9894	0.9912	0.9912	0.9912	0.9915	0.9894	
[0.07003451533810856, 0.8267316718309575, 0.6811920681046502, 0.4191342205443619]	0.9790	0.9839	0.9870	0.9848	0.9896	0.9883	0.9886	0.9907	0.9905	0.9899	
[0.09682041540377817, 0.657323629027424, 0.6993235625385197, 0.6460622690288773]	0.9773	0.9821	0.9847	0.9850	0.9868	0.9867	0.9858	0.9877	0.9885	0.9892	
[0.047315344916029914, 0.8213740067757415, 0.6266701539920184, 0.6429806749159586]	0.9772	0.9814	0.9844	0.9857	0.9867	0.9877	0.9886	0.9897	0.9871	0.9887	
[0.08404891526369739, 0.7279070266482235, 0.3226498271222478, 0.5674939512452057]	0.9759	0.9851	0.9825	0.9885	0.9862	0.9887	0.9889	0.9906	0.9910	0.9905	
[0.005863647826549036, 0.8497679999642136, 0.3109704440134742, 0.21864944716222878]	0.9591	0.9733	0.9795	0.9819	0.9823	0.9851	0.9860	0.9875	0.9869	0.9877	
[0.06463038620167652, 0.7901529471398008, 0.3661525324982132, 0.5386640656433963]	0.9809	0.9845	0.9865	0.9893	0.9898	0.9900	0.9901	0.9915	0.9900	0.9903	
[0.042827599414443626, 0.870263379130383, 0.6434665972472119, 0.6547465987363617]	0.9737	0.9820	0.9823	0.9836	0.9867	0.9863	0.9870	0.9881	0.9889	0.9889	
[0.03760312529214185, 0.7358143414332055, 0.4131337936244882, 0.44504037966756915]	0.9761	0.9830	0.9846	0.9870	0.9873	0.9890	0.9893	0.9904	0.9899	0.9906	
[0.09014928614675707, 0.7564222748053426, 0.3504260779339836, 0.42909511437239445]	0.9829	0.9870	0.9875	0.9893	0.9910	0.9907	0.9916	0.9908	0.9904	0.9916	
[0.00470302375162391, 0.6366505435800359, 0.6145929923286102, 0.41764957390770097]	0.9095	0.9342	0.9463	0.9551	0.9626	0.9672	0.9685	0.9728	0.9753	0.9770	
[0.07061061808565079, 0.7772632031379849, 0.5216246714714549, 0.3456000509729146]	0.9833	0.9873	0.9882	0.9898	0.9903	0.9917	0.9907	0.9903	0.9919	0.9918	
[0.006875016360453837, 0.8914292104538017, 0.3624800629029795, 0.3442879816770875]	0.9656	0.9767	0.9831	0.9853	0.9865	0.9869	0.9901	0.9894	0.9898	0.9910	
[0.06112093486081385, 0.7269706000699167, 0.2742688499092963, 0.6707186058930541]	0.9764	0.9824	0.9865	0.9881	0.9894	0.9891	0.9887	0.9900	0.9901	0.9909	
[0.026324865019563794, 0.7744101527790792, 0.2680687836147267, 0.3269246711796543]	0.9730	0.9819	0.9855	0.9872	0.9871	0.9882	0.9899	0.9902	0.9904	0.9912	
[0.07139824808405866, 0.8050798251340812, 0.44661168862184875, 0.25091699580261034]	0.9799	0.9859	0.9890	0.9900	0.9910	0.9919	0.9895	0.9925	0.9904	0.9924	
[0.0537252831722603, 0.8249421863282714, 0.5596918652730674, 0.46778732943458756]	0.9745	0.9835	0.9869	0.9873	0.9887	0.9891	0.9906	0.9902	0.9912	0.9907	
[0.09648693745382654, 0.8429437657622805, 0.6970072929499809, 0.4981830052096902]	0.9786	0.9827	0.9876	0.9868	0.9866	0.9881	0.9880	0.9891	0.9906	0.9893	
[0.0029663242329955233, 0.6492990943185879, 0.3287046877884189, 0.5249622401218099]	0.9095	0.9297	0.9424	0.9509	0.9570	0.9619	0.9646	0.9680	0.9703	0.9724	
[0.06433292641713968, 0.6901240262491186, 0.2536628810935977, 0.2543002201103631]	0.9812	0.9868	0.9876	0.9883	0.9899	0.9910	0.9911	0.9905	0.9919	0.9900	
[0.01512436887509884, 0.6968755010868374, 0.3577329037972229, 0.33187419512681227]	0.9571	0.9705	0.9815	0.9830	0.9854	0.9856	0.9882	0.9887	0.9894	0.9887	
[0.056124682333061976, 0.8497603114829196, 0.6494404431140339, 0.46874472226652575]	0.9794	0.9850	0.9850	0.9880	0.9877	0.9879	0.9889	0.9901	0.9907	0.9893	
[0.033063440291665844, 0.7748592637525756, 0.6349828508348915, 0.24151483851196404]	0.9783	0.9858	0.9865	0.9874	0.9891	0.9891	0.9910	0.9894	0.9913	0.9909	
[0.02138975562923019, 0.8604274520838748, 0.6807697103209773, 0.6746266021224017]	0.9679	0.9793	0.9827	0.9843	0.9858	0.9867	0.9867	0.9865	0.9881	0.9876	
[0.04693831817946471, 0.7026161327405623, 0.45005808194369384, 0.32066890045684954]	0.9793	0.9841	0.9853	0.9889	0.9890	0.9901	0.9894	0.9893	0.9917	0.9899	
[0.05133238946053393, 0.801700642841022, 0.48514874867278396, 0.5234400288488005]	0.9774	0.9835	0.9872	0.9887	0.9901	0.9901	0.9911	0.9910	0.9901	0.9911	
[0.03280227475408777, 0.723128090432069, 0.3223839907718109, 0.44621503948783037]	0.9732	0.9805	0.9850	0.9855	0.9872	0.9889	0.9882	0.9898	0.9897	0.9897	
[0.1, 0.9, 0.2, 0.2]	0.9839	0.9876	0.9888	0.9912	0.9891	0.9917	0.9908	0.9912	0.9918	0.9916	
[0.024173714537167486, 0.6390418385849111, 0.45041942300613325, 0.5439802818578543]	0.9620	0.9747	0.9783	0.9828	0.9849	0.9851	0.9868	0.9861	0.9885	0.9885	
[0.06037168280134149, 0.850129172439385, 0.3808453340146085, 0.539022633712779]	0.9822	0.9850	0.9843	0.9879	0.9885	0.9885	0.9889	0.9901	0.9898	0.9899	
[0.09363687439711227, 0.7397932631689857, 0.27283255079576846, 0.35562130508366185]	0.9814	0.9869	0.9899	0.9885	0.9907	0.9910	0.9904	0.9919	0.9924	0.9907	
[0.07395907730377183, 0.8017060075997338, 0.20585252980097896, 0.6886844880715366]	0.9786	0.9830	0.9856	0.9875	0.9890	0.9890	0.9902	0.9895	0.9917	0.9895	
[0.07434052487024251, 0.7739648605341045, 0.3842937113217364, 0.26237103070044643]	0.9832	0.9864	0.9871	0.9897	0.9898	0.9915	0.9907	0.9917	0.9916	0.9914	
[0.09180879655535741, 0.808986594906298, 0.5871529470787029, 0.6248319228000216]	0.9782	0.9802	0.9856	0.9880	0.9881	0.9887	0.9880	0.9891	0.9894	0.9908	
[0.01912578872777717, 0.8410527745896189, 0.524316255753825, 0.5882823320730429]	0.9697	0.9794	0.9796	0.9840	0.9859	0.9860	0.9877	0.9876	0.9885	0.9894	
[0.06229203212362558, 0.8699153416055786, 0.31297483968538076, 0.6485183869956799]	0.9781	0.9854	0.9867	0.9883	0.9883	0.9877	0.9889	0.9901	0.9900	0.9907	
[0.0407691083112473, 0.6856988434470143, 0.2552234769172187, 0.5115522053248311]	0.9727	0.9820	0.9852	0.9865	0.9876	0.9883	0.9889	0.9900	0.9912	0.9901	
[0.07979756551435928, 0.8523965843972885, 0.47820777267932246, 0.2747521324414269]	0.9852	0.9876	0.9871	0.9902	0.9890	0.9891	0.9898	0.9910	0.9893	0.9911	
[0.04027200101155129, 0.7350079567644618, 0.45687745767377586, 0.2539893140980049]	0.9784	0.9853	0.9868	0.9886	0.9888	0.9912	0.9912	0.9920	0.9919	0.9911	
[0.07753123759638121, 0.6814326429405038, 0.6445661535951863, 0.2464693237782229]	0.9802	0.9866	0.9885	0.9887	0.9893	0.9895	0.9910	0.9912	0.9913	0.9923	
[0.032763755440172314, 0.6874330142508945, 0.6980114219292438, 0.307427880543527]	0.9735	0.9800	0.9838	0.9844	0.9868	0.9873	0.9892	0.9881	0.9894	0.9902	
[0.014764450635795942, 0.6797790954934161, 0.37898513236177633, 0.674739948222098]	0.9462	0.9652	0.9749	0.9785	0.9805	0.9829	0.9837	0.9840	0.9850	0.9866	
[0.08475201861460005, 0.7098336043931346, 0.38939914369052175, 0.3941279967498531]	0.9823	0.9890	0.9884	0.9895	0.9913	0.9913	0.9900	0.9918	0.9909	0.9914	
[0.023850988076565414, 0.6858313076125548, 0.6604045282081961, 0.6555452380646262]	0.9625	0.9756	0.9796	0.9807	0.9834	0.9842	0.9859	0.9860	0.9864	0.9872	
[0.0014182007407453519, 0.8487051537351302, 0.23631688325504452, 0.24026793126192963]	0.9294	0.9433	0.9523	0.9590	0.9619	0.9655	0.9687	0.9708	0.9727	0.9724	
[0.07514175711585727, 0.8893942792115791, 0.5954112589238942, 0.6475447640269605]	0.9750	0.9820	0.9840	0.9840	0.9851	0.9871	0.9877	0.9870	0.9888	0.9874	
[0.011461764920544515, 0.8645693090256132, 0.6396476410820242, 0.2776028196021501]	0.9681	0.9791	0.9835	0.9848	0.9874	0.9869	0.9876	0.9892	0.9887	0.9895	
[0.04140123128332972, 0.7489490845892127, 0.5708491960623945, 0.29187625204546724]	0.9795	0.9839	0.9867	0.9867	0.9890	0.9902	0.9897	0.9899	0.9899	0.9906	
[0.0847273923124156, 0.8956407498524301, 0.4391084326040813, 0.5871156439908176]	0.9813	0.9841	0.9863	0.9855	0.9886	0.9896	0.9879	0.9896	0.9911	0.9867	
[0.024812523238944416, 0.8767212950244061, 0.32775983473941117, 0.6475691889671519]	0.9776	0.9812	0.9853	0.9876	0.9885	0.9878	0.9896	0.9898	0.9900	0.9901	
[0.09721502477145495, 0.7613492735587927, 0.6515826981098147, 0.43787029096937546]	0.9784	0.9859	0.9867	0.9888	0.9869	0.9885	0.9895	0.9897	0.9911	0.9914	
[0.020097005776491362, 0.7688222500013471, 0.2715563263114963, 0.2545150765993625]	0.9719	0.9817	0.9841	0.9875	0.9877	0.9883	0.9890	0.9897	0.9897	0.9907	
[0.09400752952877017, 0.8929204110109404, 0.4591618172787775, 0.3478573440345254]	0.9819	0.9854	0.9883	0.9876	0.9874	0.9905	0.9905	0.9908	0.9897	0.9904	
[0.06116305532566529, 0.6528220660637682, 0.4046899856180315, 0.4970938907684593]	0.9774	0.9822	0.9837	0.9874	0.9893	0.9896	0.9909	0.9900	0.9898	0.9902	
[0.03232117990359681, 0.8883920208218464, 0.5587268104062069, 0.6001851219627303]	0.9787	0.9835	0.9852	0.9884	0.9873	0.9882	0.9887	0.9887	0.9889	0.9887	
[0.06331883778069469, 0.846842478898766, 0.4915804569774237, 0.5926083735893708]	0.9800	0.9840	0.9863	0.9872	0.9875	0.9885	0.9901	0.9881	0.9895	0.9904	
[0.09303199318889764, 0.8243144427813822, 0.5212376639479206, 0.2134246378949678]	0.9823	0.9853	0.9865	0.9900	0.9884	0.9897	0.9906	0.9876	0.9901	0.9910	
[0.04413983363875997, 0.783573765175873, 0.2642802958599333, 0.40980833578756204]	0.9792	0.9827	0.9881	0.9898	0.9893	0.9905	0.9901	0.9911	0.9915	0.9917	
[0.056929350132832866, 0.741863685383094, 0.5985970635956537, 0.5627952065594088]	0.9786	0.9845	0.9849	0.9853	0.9879	0.9881	0.9882	0.9892	0.9886	0.9898	
[0.009858628997336409, 0.6017126401806768, 0.22375451619366904, 0.6379090772993432]	0.9343	0.9536	0.9669	0.9708	0.9750	0.9779	0.9800	0.9815	0.9821	0.9821	
[0.03515533350650133, 0.8734488876252895, 0.47621341338401235, 0.6593467806336443]	0.9755	0.9811	0.9836	0.9861	0.9876	0.9882	0.9887	0.9884	0.9899	0.9898	
[0.03192197380557561, 0.700211552797206, 0.2323507302222279, 0.46281716226932307]	0.9731	0.9834	0.9843	0.9870	0.9895	0.9889	0.9894	0.9901	0.9897	0.9905	
[0.02193889565483364, 0.8914512849762541, 0.354160696824255, 0.5330227544163078]	0.9797	0.9848	0.9858	0.9879	0.9888	0.9898	0.9904	0.9905	0.9915	0.9895	
[0.016548419192292774, 0.8919682969947469, 0.49868837575296837, 0.3134995368689391]	0.9776	0.9854	0.9860	0.9877	0.9889	0.9903	0.9912	0.9898	0.9910	0.9910	
[0.07839956094542759, 0.8999388073506073, 0.601526247554029, 0.4827912978135703]	0.9768	0.9854	0.9871	0.9879	0.9866	0.9888	0.9898	0.9888	0.9898	0.9908	
[0.021419347319408616, 0.8577891834351716, 0.2990161106862794, 0.24027959486511996]	0.9804	0.9849	0.9872	0.9881	0.9899	0.9895	0.9915	0.9899	0.9914	0.9922	
[0.09749254849929907, 0.8076635907616927, 0.5282109376756895, 0.5218334110605165]	0.9824	0.9839	0.9869	0.9890	0.9883	0.9903	0.9894	0.9903	0.9916	0.9897	
[0.03007676740189512, 0.6902454644664126, 0.49196138166493103, 0.2595191740120283]	0.9740	0.9808	0.9845	0.9862	0.9876	0.9887	0.9891	0.9902	0.9907	0.9908	
[0.019513665118103197, 0.6488956339634531, 0.5465586240681162, 0.40040113001554734]	0.9620	0.9748	0.9804	0.9817	0.9854	0.9854	0.9870	0.9880	0.9877	0.9880	
[0.0886050616528879, 0.6382044692717217, 0.5755780592793909, 0.32332858599799996]	0.9791	0.9866	0.9887	0.9879	0.9902	0.9895	0.9904	0.9904	0.9905	0.9911	
[0.0896708319692179, 0.7334480097448868, 0.6079807740717926, 0.5516705344614917]	0.9795	0.9835	0.9858	0.9858	0.9865	0.9896	0.9894	0.9903	0.9907	0.9908	
[0.1, 0.8694455778868271, 0.45198353963844723, 0.337840155387112]	0.9814	0.9868	0.9871	0.9900	0.9897	0.9889	0.9899	0.9906	0.9908	0.9908	
[0.005175707991307397, 0.8706027456817667, 0.3601768934937869, 0.22994895814462973]	0.9501	0.9675	0.9772	0.9807	0.9827	0.9858	0.9866	0.9884	0.9880	0.9887	
[0.009359726626495622, 0.6126950618701119, 0.5894715053123871, 0.4156871730216902]	0.9303	0.9546	0.9662	0.9717	0.9751	0.9788	0.9796	0.9814	0.9838	0.9840	
[0.0545773356469112, 0.8147175593250399, 0.6748959803222085, 0.6015679694049216]	0.9760	0.9826	0.9856	0.9864	0.9874	0.9871	0.9874	0.9887	0.9892	0.9894	
[0.014143506455770012, 0.8175741531600003, 0.3049289259579457, 0.5842407361112978]	0.9670	0.9774	0.9824	0.9852	0.9846	0.9869	0.9873	0.9883	0.9891	0.9875	
[0.047666214314084035, 0.8943291519894354, 0.6894030098539432, 0.5566125270828943]	0.9791	0.9827	0.9845	0.9837	0.9876	0.9871	0.9861	0.9893	0.9890	0.9878	
[0.07075332085348876, 0.8634626155967615, 0.4494787395839459, 0.6109238744544039]	0.9812	0.9835	0.9861	0.9881	0.9888	0.9880	0.9904	0.9864	0.9906	0.9901	
[0.0271100555298998, 0.86190444399919, 0.6604219561701403, 0.6959756046782568]	0.9686	0.9777	0.9808	0.9829	0.9843	0.9850	0.9856	0.9865	0.9864	0.9861	
[0.0266323644955354, 0.6655196140815196, 0.48071395734955136, 0.3548043556867625]	0.9604	0.9753	0.9824	0.9836	0.9861	0.9881	0.9863	0.9890	0.9881	0.9893	
[0.0750119964915986, 0.8553051402681608, 0.5060746948742707, 0.6102845188923902]	0.9792	0.9844	0.9873	0.9872	0.9888	0.9891	0.9881	0.9893	0.9882	0.9908	
[0.03426934709769141, 0.6794067533844702, 0.5247247130225947, 0.6369108725674908]	0.9698	0.9792	0.9821	0.9843	0.9851	0.9875	0.9858	0.9872	0.9878	0.9879	
[0.05639430058286261, 0.8130259937018972, 0.4388012517594717, 0.530522405716102]	0.9794	0.9835	0.9860	0.9873	0.9884	0.9899	0.9895	0.9911	0.9895	0.9900	
[0.06527305373797805, 0.6732548314526808, 0.5767360503259326, 0.4523759777195004]	0.9768	0.9828	0.9867	0.9877	0.9899	0.9889	0.9908	0.9893	0.9890	0.9910	
[0.06539643297488627, 0.8417979239162612, 0.5661996102609275, 0.5571715360420624]	0.9816	0.9844	0.9862	0.9885	0.9868	0.9894	0.9905	0.9906	0.9904	0.9912	
[0.01920796235603235, 0.602516489382466, 0.43379950360964825, 0.6518612691085]	0.9471	0.9660	0.9738	0.9781	0.9808	0.9816	0.9825	0.9837	0.9846	0.9853	
[0.009405680949575997, 0.7094478834782729, 0.3963969035743544, 0.533341079934373]	0.9417	0.9652	0.9727	0.9773	0.9808	0.9827	0.9841	0.9857	0.9867	0.9879	
[0.06822297344029428, 0.7611684013929837, 0.4459331770786413, 0.250269329829191]	0.9818	0.9841	0.9884	0.9891	0.9903	0.9918	0.9913	0.9926	0.9919	0.9923	
[0.001, 0.6233303000379397, 0.5332128790513871, 0.2]	0.8369	0.8883	0.9028	0.9113	0.9225	0.9257	0.9320	0.9351	0.9400	0.9423	
[0.05995892559494591, 0.796923354924681, 0.5648445413734257, 0.4631275836749289]	0.9797	0.9835	0.9880	0.9890	0.9893	0.9900	0.9909	0.9912	0.9905	0.9917	
[0.019272929527587003, 0.8507267187177222, 0.42181735291306444, 0.5447062201684449]	0.9712	0.9810	0.9845	0.9862	0.9884	0.9884	0.9883	0.9889	0.9894	0.9900	
[0.06827686602700542, 0.8757320021680564, 0.6715285626437117, 0.5925466540861212]	0.9800	0.9841	0.9874	0.9887	0.9880	0.9881	0.9887	0.9877	0.9905	0.9893	
[0.0856065574474661, 0.8237255290510506, 0.45606878430321907, 0.557948659157507]	0.9807	0.9868	0.9864	0.9890	0.9867	0.9889	0.9888	0.9915	0.9897	0.9911	
